aj,bj,cj,dj
-635.1380838265326,-598.7733326831025,-1622.7641730375176,-1490.5445519150426
675.3218410940627,-266.52921738672904,1781.678478023459,-635.6051945511043
-43.83297192527946,-70.53545043946633,-189.58237887922039,-157.58314989872974
3.6781878794793186,-11.06767600414148,34.65559726233537,-22.601509158863372
-0.0022589861625467085,-0.811304664437551,-3.9955492754598976,-1.4821347870098032
