aj,bj,cj,dj
-42138.47758072529,-38629.65799277464,2121.7512156576468,2028.428530696987
46407.80877507778,-16437.170794414964,-2217.430917174396,925.5610198247651
-5159.56860362523,-4069.2874837487175,95.91935904706484,255.40037675067373
1020.4750794973268,-584.10658255536,1.9168121838588812,42.99050585316767
-130.20906660097833,-38.44810595021396,-2.1643506563482044,3.511599178924789
