aj,bj,cj,dj
-38060.8266288415,-34923.20751255975,-539.826490017894,-496.10570618234357
41873.058521999716,-14884.411486145627,592.63632193912,-211.88284379004168
-4601.338821353133,-3695.689898638174,-63.36451262132204,-52.78145437717657
904.0620229605345,-533.2433781941342,12.02725698869976,-7.612408730407225
-114.92755993227574,-35.43985877759116,-1.475377522430351,-0.49839551849618063
