aj,bj,cj,dj
-455.21034206019436,-46.679043901173436,9973.067099807766,9507.365505574591
1052.2949325728603,247.3775228443203,-10456.014538572534,4314.451607289894
-836.4616580416196,167.8484142199745,490.763677977777,1179.181299200342
290.9504520734289,47.68381292245684,1.6411234101797987,194.74438384610477
-51.54384588166084,5.400016305201266,-9.460291435370323,15.377089148482991
