aj,bj,cj,dj
-3951.567910421205,-3359.3259238129144,-35289.904772025126,-32432.003116400607
4754.3575879654145,-1244.2680247529825,38741.85207004186,-13856.463266623843
-1067.3444576602758,-236.9887955736587,-4141.789523520907,-3452.727562760565
319.46937852861356,-19.096768268179105,785.817897005727,-500.39720732802925
-54.88209987556748,0.06228055264391393,-95.98641412908916,-33.445778876885285
